customer_id,geography,balance,total_txn_value,txn_count,exited,value_quartile,value_tier,rank_in_geography
15804017,Germany,123246.7,326391.41,40,0,2,Gold,1499
15788539,France,107747.57,395223.73,35,0,2,Gold,1500
15679249,Germany,163146.46,326231.77,30,1,2,Gold,1500
15653147,France,133853.27,394969.58,40,0,2,Gold,1501
15691119,Germany,136525.99,325752.91,41,0,2,Gold,1501
15750769,France,75915.75,394755.27,68,0,2,Gold,1502
15771059,Germany,148200.72,325676.23,26,0,2,Gold,1502
15786392,France,124182.21,394688.52999999997,38,0,2,Gold,1503
15811978,Germany,104763.41,325121.44,30,0,2,Gold,1503
15734044,France,41299.03,393890.1,121,0,2,Gold,1504
15690134,Germany,85679.25,325103.89,51,0,2,Gold,1504
15705657,France,114427.86,392831.48,47,0,2,Gold,1505
15802501,Germany,103564.83,324557.74,49,0,2,Gold,1505
15701946,France,124314.45,392694.08,53,0,2,Gold,1506
15739592,Germany,98438.23,324256.73,52,1,2,Gold,1506
15582741,France,124151.09,392242.88,38,1,2,Gold,1507
15577018,Germany,114035.39,323859.43,36,0,2,Gold,1507
15682435,France,143744.77,391929.38,38,0,2,Gold,1508
15566735,Germany,108913.84,323815.75,38,0,2,Gold,1508
15710257,France,130786.92,391203.53,42,0,2,Gold,1509
15726179,Germany,131433.33,323800.8,38,1,2,Gold,1509
15660646,France,156687.1,391099.56,37,0,2,Gold,1510
15763612,Germany,124439.49,323408.45,39,0,2,Gold,1510
15586236,France,132084.66,391099.2,46,1,2,Gold,1511
15809906,Germany,148853.29,323228.94,17,0,2,Gold,1511
15701741,France,152462.79,390477.97000000003,34,0,2,Gold,1512
15692819,Germany,132178.67,322482.32,24,0,2,Gold,1512
15806913,France,95507.12,390396.75,45,0,2,Gold,1513
15597949,Germany,104552.61,321204.15,53,1,2,Gold,1513
15755416,France,87739.08,389916.60000000003,54,0,2,Gold,1514
15700654,Germany,49157.09,321119.92,87,0,2,Gold,1514
15742511,France,121030.9,389629.8,51,0,2,Gold,1515
15592736,Germany,102994.04,320828.01,35,1,2,Gold,1515
15641007,France,72594.0,388329.52,71,0,2,Gold,1516
15672447,Germany,99165.84,320117.62,43,1,2,Gold,1516
15667417,France,68193.72,387789.2,81,0,2,Gold,1517
15593510,Germany,129335.65,320116.09,27,1,2,Gold,1517
15670552,France,115141.18,387469.78,38,0,2,Gold,1518
15801920,Germany,80615.46,319845.9,48,0,2,Gold,1518
15739054,France,96974.97,387275.16,61,0,2,Gold,1519
15746553,Germany,124233.24,319464.01,37,1,2,Gold,1519
15652218,France,152302.72,387247.11,29,0,2,Gold,1520
15791780,Germany,104478.12,319256.39,39,1,2,Gold,1520
15686696,France,81070.34,386736.79,63,0,2,Gold,1521
15812878,Germany,99806.85,319232.68,40,0,2,Gold,1521
15628674,France,113348.14,386717.18,44,1,2,Gold,1522
15810203,Germany,77627.33,318270.43,61,0,2,Gold,1522
15685826,France,90727.79,386060.93,57,0,2,Gold,1523
15620204,Germany,106138.33,317822.86,17,1,2,Gold,1523
15770543,France,74260.03,385638.82,72,0,2,Gold,1524
15575410,Germany,83765.35,317383.03,55,0,2,Gold,1524
15691624,France,132150.26,385548.54,31,0,2,Gold,1525
15697000,Germany,61825.5,317229.94,79,0,2,Gold,1525
15811177,France,167949.48,385308.51,27,0,2,Gold,1526
15694717,Germany,79731.91,317048.59,48,0,2,Gold,1526
15794187,France,114007.5,384893.48,54,0,2,Gold,1527
15676513,Germany,71553.83,317000.98,65,0,2,Gold,1527
15614635,France,151457.88,384187.72,32,0,2,Gold,1528
15577751,Germany,101802.67,316314.22,41,0,2,Gold,1528
15636860,France,122351.29,383634.32,36,0,2,Gold,1529
15675185,Germany,108128.96,316130.18,37,0,2,Gold,1529
15577695,France,148088.11,383552.34,33,0,2,Gold,1530
15652782,Germany,101099.9,315203.33,41,0,2,Gold,1530
15754105,France,106967.18,383077.04,47,0,2,Gold,1531
15669411,Germany,107467.56,315119.51,35,1,2,Gold,1531
15675791,France,129440.3,382711.26,46,0,2,Gold,1532
15786852,Germany,158651.29,313648.01,34,0,2,Gold,1532
15777067,France,136770.67,382241.87,37,0,2,Gold,1533
15693737,Germany,79871.02,313483.43,48,0,2,Gold,1533
15811127,France,96423.84,382146.79,59,0,2,Gold,1534
15748854,Germany,91938.31,312085.03,53,0,2,Gold,1534
15808784,France,163569.61,381906.45,30,0,2,Gold,1535
15614103,Germany,119839.69,311966.4,41,1,2,Gold,1535
15687884,France,88363.03,381771.46,53,0,2,Gold,1536
15763108,Germany,106261.63,311718.54,38,1,2,Gold,1536
15569451,France,101257.16,380767.21,35,0,2,Gold,1537
15605950,Germany,137060.88,311666.43,22,0,2,Gold,1537
15776223,France,64740.12,380466.32,74,0,2,Gold,1538
15725835,Germany,124493.03,311570.74,28,1,2,Gold,1538
15697625,France,163789.49,380286.44,29,0,2,Gold,1539
15806808,Germany,112281.6,311565.02,32,1,2,Gold,1539
15791045,France,132951.92,380061.94,54,0,2,Gold,1540
15708228,Germany,134366.42,311076.66,36,0,2,Gold,1540
15609758,France,158621.04,379590.76,35,1,2,Gold,1541
15812230,Germany,49508.79,310052.02999999997,83,0,2,Gold,1541
15792102,France,137781.65,378162.9,39,0,2,Gold,1542
15602010,Germany,103909.86,309215.41000000003,22,1,2,Gold,1542
15662501,France,91246.53,377965.79,50,1,2,Gold,1543
15805151,Germany,89558.39,308567.97,47,0,2,Gold,1543
15657603,France,81684.97,376609.71,60,0,2,Gold,1544
15751926,Germany,87807.29,308311.56,55,0,2,Gold,1544
15580684,France,112564.62,376043.51,51,0,2,Gold,1545
15789611,Germany,150836.92,308201.63,21,1,2,Gold,1545
15770405,France,125167.74,374526.03,46,0,2,Gold,1546
15620268,Germany,212696.32,307129.81,20,0,2,Gold,1546
15742297,France,141005.47,374037.05,29,0,2,Gold,1547
15680706,Germany,131834.8,307052.5,29,1,2,Gold,1547
15743709,France,66190.33,373969.75,71,0,2,Gold,1548
15787318,Germany,103163.35,306926.81,38,1,2,Gold,1548
15642997,France,147149.59,372905.14,32,0,2,Gold,1549
15683522,Germany,113383.07,306345.51,31,0,2,Gold,1549
15804235,France,166178.02,372901.31,29,0,2,Gold,1550
15641389,Germany,123593.22,305898.46,23,1,2,Gold,1550
15744105,France,109118.05,371986.39,43,0,2,Gold,1551
15699523,Germany,126817.65,305552.43,41,0,2,Gold,1551
15777743,France,92224.56,371905.81,45,0,2,Gold,1552
15778142,Germany,130089.56,304582.31,35,0,2,Gold,1552
15738889,France,102870.93,371248.94,58,1,2,Gold,1553
15806230,Germany,121647.54,304574.4,31,1,2,Gold,1553
15744553,France,144318.97,371097.92,27,0,2,Gold,1554
15670205,Germany,110624.99,303989.1,41,0,2,Gold,1554
15761717,France,51962.91,370874.21,106,0,2,Gold,1555
15592000,Germany,82794.18,303784.99,35,1,2,Gold,1555
15732268,France,159597.45,370804.5,25,0,2,Gold,1556
15739271,Germany,122394.0,303026.36,35,0,2,Gold,1556
15610419,France,117413.95,370320.44,45,0,2,Gold,1557
15594864,Germany,81523.38,302282.1,59,0,2,Gold,1557
15591279,France,80387.81,369209.01,69,0,2,Gold,1558
15718839,Germany,102741.15,302226.11,41,0,2,Gold,1558
15570601,France,122031.55,369136.76,37,1,2,Gold,1559
15775306,Germany,122384.22,301778.18,39,1,2,Gold,1559
15758048,France,148942.0,369005.48,45,0,2,Gold,1560
15652981,Germany,119755.0,300809.23,34,0,2,Gold,1560
15806901,France,112687.69,368747.22,46,0,2,Gold,1561
15658956,Germany,47869.69,300741.08,90,0,2,Gold,1561
15707634,France,108698.96,368686.66,44,0,2,Gold,1562
15633112,Germany,118199.97,299240.24,32,1,2,Gold,1562
15583067,France,97157.96,368539.35,55,0,2,Gold,1563
15773852,Germany,70362.52,299194.97000000003,72,0,2,Gold,1563
15679024,France,116324.53,368304.3,40,0,2,Gold,1564
15581700,Germany,86920.86,298728.93,53,0,2,Gold,1564
15669611,France,83116.68,367861.07,55,0,2,Gold,1565
15703979,Germany,119688.81,298700.98,37,0,2,Gold,1565
15723827,France,114779.35,367499.64,45,0,2,Gold,1566
15601026,Germany,138657.08,298103.69,35,0,2,Gold,1566
15610156,France,133463.1,367010.49,42,0,2,Gold,1567
15770548,Germany,139986.65,297811.81,35,0,2,Gold,1567
15666975,France,116085.06,366577.54,50,0,2,Gold,1568
15671209,Germany,101713.84,297709.71,42,0,2,Gold,1568
15777452,France,88820.29,366481.11,65,0,2,Gold,1569
15669946,Germany,141726.88,297216.72,28,0,2,Gold,1569
15794549,France,163943.89,366335.01,38,0,2,Gold,1570
15764432,Germany,164307.77,297076.3,24,0,2,Gold,1570
15615938,France,139663.37,366009.1,42,0,2,Gold,1571
15697249,Germany,132837.7,296723.69,28,0,2,Gold,1571
15647453,France,102936.72,365966.33,45,0,2,Gold,1572
15684010,Germany,116800.25,296499.04,41,0,2,Gold,1572
15594902,France,90957.81,365790.27,57,0,2,Gold,1573
15724563,Germany,65046.08,296473.49,52,0,2,Gold,1573
15608760,France,74323.2,365546.17,73,0,2,Gold,1574
15643121,Germany,82453.96,296358.42,45,0,2,Gold,1574
15591357,France,123372.3,365416.84,42,0,2,Gold,1575
15623314,Germany,190353.08,296290.63,28,0,2,Gold,1575
15781777,France,148659.48,364295.09,34,0,2,Gold,1576
15581525,Germany,83501.66,296137.69,35,0,2,Gold,1576
15789498,France,111099.79,363844.66,34,0,2,Gold,1577
15663446,Germany,107601.79,294707.71,39,1,2,Gold,1577
15781234,France,147900.43,363627.98,31,0,2,Gold,1578
15690182,Germany,113488.68,294450.72,33,1,2,Gold,1578
15761168,France,171913.87,362909.34,26,1,2,Gold,1579
15766810,Germany,92246.14,293868.55,34,0,2,Gold,1579
15688409,France,191864.51,362799.32,25,1,2,Gold,1580
15774630,Germany,142802.02,293704.9,25,0,2,Gold,1580
15659710,France,77886.53,362603.36,59,0,2,Gold,1581
15683892,Germany,102395.79,293685.87,34,0,2,Gold,1581
15814268,France,84350.07,362289.63,65,0,2,Gold,1582
15684469,Germany,117070.21,293521.54,31,0,2,Gold,1582
15674110,France,160416.56,362151.79,35,0,2,Gold,1583
15722701,Germany,132694.73,293489.74,21,0,2,Gold,1583
15730657,France,82596.8,362131.69,69,0,2,Gold,1584
15752047,Germany,161814.64,293455.47,30,0,2,Gold,1584
15719212,France,83134.3,361837.27,64,0,2,Gold,1585
15741988,Germany,125396.24,293267.03,33,1,2,Gold,1585
15749679,France,109724.38,359989.89,42,0,2,Gold,1586
15589017,Germany,111362.76,292602.85,27,1,2,Gold,1586
15763922,France,79962.92,359527.27,66,0,2,Gold,1587
15787835,Germany,125212.65,292431.14,28,1,2,Gold,1587
15639415,France,162442.35,359453.38,33,0,2,Gold,1588
15645316,Germany,149641.53,292203.5,17,0,2,Gold,1588
15682048,France,136188.78,359409.58,31,1,2,Gold,1589
15621093,Germany,97338.19,291316.02999999997,45,0,2,Gold,1589
15756668,France,98415.37,359062.88,50,0,2,Gold,1590
15615797,Germany,108585.35,291279.11,29,1,2,Gold,1590
15763665,France,136674.51,358944.35,34,0,2,Gold,1591
15783615,Germany,129370.91,291048.71,31,1,2,Gold,1591
15591932,France,92961.61,358835.78,52,0,2,Gold,1592
15680597,Germany,138515.02,291011.81,26,0,2,Gold,1592
15580953,France,73218.89,358647.24,70,0,2,Gold,1593
15761477,Germany,130806.42,290005.85,38,0,2,Gold,1593
15574167,France,101286.11,358600.57,36,0,2,Gold,1594
15778368,Germany,121175.56,288049.53,33,1,2,Gold,1594
15785352,France,82373.94,358585.21,52,1,2,Gold,1595
15578648,Germany,59532.18,286989.25,70,0,2,Gold,1595
15720636,France,143054.56,358478.24,34,1,2,Gold,1596
15613471,Germany,90547.48,286437.43,39,0,2,Gold,1596
15628203,France,104339.56,358196.0,51,0,2,Gold,1597
15753370,Germany,114753.76,286417.61,42,0,2,Gold,1597
15657809,France,106415.57,356664.4,56,1,2,Gold,1598
15704763,Germany,143903.11,286378.13,23,1,2,Gold,1598
15660840,France,124119.54,356133.89,42,0,2,Gold,1599
15651554,Germany,118449.21,286064.58,38,1,2,Gold,1599
15655389,France,131762.94,356071.78,29,0,2,Gold,1600
15734461,Germany,112708.2,285497.1,33,0,2,Gold,1600
15592389,France,134603.88,355533.92,39,0,2,Gold,1601
15674179,Germany,60515.13,285397.44,69,0,2,Gold,1601
15632576,France,93249.4,353461.67,46,0,2,Gold,1602
15765537,Germany,142721.52,284998.0,31,0,2,Gold,1602
15647333,France,137003.68,352975.37,37,0,2,Gold,1603
15787756,Germany,114514.71,284758.0,43,1,2,Gold,1603
15807107,France,121394.42,352379.02,33,0,2,Gold,1604
15713983,Germany,94108.54,284613.59,54,0,2,Gold,1604
15754874,France,119009.57,352084.3,41,0,2,Gold,1605
15781598,Germany,149049.92,284398.25,27,1,2,Gold,1605
15661656,France,91902.56,351653.37,40,0,2,Gold,1606
15586029,Germany,96152.68,284319.95,30,0,2,Gold,1606
15807663,France,190227.46,351631.34,19,1,2,Gold,1607
15583736,Germany,81795.74,283704.86,39,0,2,Gold,1607
15626414,France,98862.54,351156.42,57,0,2,Gold,1608
15684267,Germany,84468.67,283189.77,40,0,2,Gold,1608
15812918,France,62339.81,350851.98,66,0,2,Gold,1609
15681924,Germany,129728.6,283106.33,26,0,2,Gold,1609
15643496,France,74197.38,350264.67,54,0,2,Gold,1610
15740237,Germany,116695.27,282962.84,30,0,2,Gold,1610
15778463,France,95845.6,349642.16,53,0,2,Gold,1611
15746986,Germany,97990.49,281981.77999999997,38,0,2,Gold,1611
15588854,France,110581.29,349457.58,37,0,2,Gold,1612
15707144,Germany,82506.72,281092.59,58,0,2,Gold,1612
15754577,France,61354.14,349415.88,76,1,2,Gold,1613
15661034,Germany,106059.4,280443.43,41,1,2,Gold,1613
15668142,France,77608.46,349345.39,49,0,2,Gold,1614
15643671,Germany,97036.22,280121.94,26,1,2,Gold,1614
15725997,France,100768.77,349313.73,57,0,2,Gold,1615
15661591,Germany,130969.77,279464.58999999997,28,0,2,Gold,1615
15643770,France,112670.48,348996.47000000003,45,1,2,Gold,1616
15702601,Germany,108300.27,279382.2,43,1,2,Gold,1616
15643967,France,92208.54,348917.84,38,1,2,Gold,1617
15709487,Germany,80242.37,279349.18,55,0,2,Gold,1617
15796313,France,166909.2,348213.44,27,1,2,Gold,1618
15680970,Germany,114206.84,279243.49,29,0,2,Gold,1618
15589312,France,115007.08,347150.96,32,0,2,Gold,1619
15638487,Germany,136858.42,278831.83,30,0,2,Gold,1619
15566251,France,96652.86,346393.23,41,1,2,Gold,1620
15711218,Germany,121704.32,278745.82,30,0,2,Gold,1620
15675983,France,79551.12,345515.18,54,0,2,Gold,1621
15742378,Germany,110029.77,278611.59,48,0,2,Gold,1621
15734886,France,123971.51,345232.42,44,0,2,Gold,1622
15572050,Germany,122831.58,278334.33,36,1,2,Gold,1622
15689602,France,130015.24,345175.63,36,0,2,Gold,1623
15681026,Germany,104552.72,278254.78,38,1,2,Gold,1623
15648989,France,126872.6,344750.26,46,0,2,Gold,1624
15636977,Germany,118214.32,278167.31,35,1,2,Gold,1624
15749519,France,128289.7,344629.76,44,1,2,Gold,1625
15646374,Germany,62717.84,277789.31,62,0,2,Gold,1625
15736601,France,144428.87,344302.78,31,0,2,Gold,1626
15687491,Germany,101207.75,276837.06,40,1,2,Gold,1626
15766741,France,114628.4,342848.22,36,0,2,Gold,1627
15664610,Germany,133994.52,276347.56,31,1,2,Gold,1627
15637774,France,73494.21,342824.12,63,0,2,Gold,1628
15715512,Germany,154640.41,275278.67,33,0,2,Gold,1628
15697879,France,156660.72,342758.11,23,0,2,Gold,1629
15637690,Germany,98675.74,275152.52,46,1,2,Gold,1629
15786199,France,133040.32,342048.92,35,0,2,Gold,1630
15632551,Germany,77743.01,274677.64,53,0,2,Gold,1630
15659234,France,85704.95,341815.8,50,0,2,Gold,1631
15588090,Germany,107494.86,273669.77999999997,32,1,2,Gold,1631
15756481,France,118336.14,341646.82,39,0,2,Gold,1632
15800434,Germany,76915.4,273177.31,40,1,2,Gold,1632
15609977,France,71026.77,341635.15,74,0,2,Gold,1633
15707596,Germany,114888.74,273127.38,37,1,2,Gold,1633
15798398,France,135438.4,340897.87,43,0,2,Gold,1634
15680430,Germany,96252.98,273041.32,39,0,2,Gold,1634
15713637,France,117468.67,340383.49,28,0,2,Gold,1635
15779586,Germany,115074.02,272843.61,37,0,2,Gold,1635
15722004,France,138317.94,340278.32,35,0,2,Gold,1636
15781586,Germany,126732.85,272731.47000000003,34,0,2,Gold,1636
15703143,France,82344.84,340272.29,51,0,2,Gold,1637
15808526,Germany,127539.3,272167.3,23,1,2,Gold,1637
15653784,France,125190.86,340055.57,34,0,2,Gold,1638
15713463,Germany,138881.04,271410.66,26,1,2,Gold,1638
15593900,France,189443.72,339278.61,27,0,2,Gold,1639
15794870,Germany,73023.17,271405.83999999997,55,0,2,Gold,1639
15803965,France,87485.67,338780.43,55,0,2,Gold,1640
15678427,Germany,96129.32,271065.27,36,0,2,Gold,1640
15799468,France,96127.27,338780.26,35,0,2,Gold,1641
15717231,Germany,98459.6,271056.69,50,0,2,Gold,1641
15636626,France,97560.16,338725.01,45,0,2,Gold,1642
15632125,Germany,63832.43,270963.32,72,0,2,Gold,1642
15601172,France,91125.75,338403.54,57,0,2,Gold,1643
15714397,Germany,101014.08,270958.57,49,0,2,Gold,1643
15773277,France,106836.67,337293.44,51,0,2,Gold,1644
15657386,Germany,141749.74,270947.06,25,0,2,Gold,1644
15652693,France,129109.02,337273.21,33,1,2,Gold,1645
15774358,Germany,110939.3,270326.5,33,1,2,Gold,1645
15619708,France,157993.15,336646.24,44,0,2,Gold,1646
15771383,Germany,53667.44,270290.55,67,0,2,Gold,1646
15713845,France,148045.68,336541.31,35,1,2,Gold,1647
15684440,Germany,98986.28,270001.53,44,0,2,Gold,1647
15606849,France,94920.71,335855.3,34,0,2,Gold,1648
15779862,Germany,133003.03,269377.24,29,1,2,Gold,1648
15715510,France,95984.69,335662.52,45,0,2,Gold,1649
15736816,Germany,136815.64,268997.23,25,0,2,Gold,1649
15724444,France,125877.65,335060.03,26,0,2,Gold,1650
15633834,Germany,99705.69,268982.28,38,0,2,Gold,1650
15568164,France,71379.53,334558.68,61,0,2,Gold,1651
15640852,Germany,83348.89,268831.56,55,1,2,Gold,1651
15775067,France,93578.68,332234.69,53,1,2,Gold,1652
15579387,Germany,79064.85,268827.62,35,0,2,Gold,1652
15657317,France,69423.52,330818.61,78,0,2,Gold,1653
15788536,Germany,137430.82,267353.84,23,0,2,Gold,1653
15642816,France,43658.33,330571.44,106,0,2,Gold,1654
15775761,Germany,86038.21,267189.49,44,1,2,Gold,1654
15799358,France,62212.29,330536.47,72,1,2,Gold,1655
15730590,Germany,115409.18,266670.27999999997,21,0,2,Gold,1655
15703177,France,90865.8,330180.7,40,0,2,Gold,1656
15623210,Germany,149349.58,266348.15,21,1,2,Gold,1656
15810898,France,151659.52,329895.02,26,0,2,Gold,1657
15807045,Germany,103457.76,265817.76,35,0,2,Gold,1657
15630920,France,154485.74,329805.77999999997,23,0,2,Gold,1658
15645103,Germany,54817.55,265322.97000000003,55,0,2,Gold,1658
15665385,France,76495.04,329483.66,54,0,2,Gold,1659
15572461,Germany,102714.65,264723.71,40,0,2,Gold,1659
15679884,France,78314.63,329309.0,72,1,2,Gold,1660
15772329,Germany,103741.14,264306.97,28,1,2,Gold,1660
15595350,France,136067.82,328994.83,34,0,2,Gold,1661
15608701,Germany,121890.06,264278.9,23,1,2,Gold,1661
15682773,France,128345.69,327571.89,34,0,2,Gold,1662
15743498,Germany,137755.76,264269.0,29,1,2,Gold,1662
15757897,France,104258.8,326707.29,41,0,2,Gold,1663
15623357,Germany,120596.93,264111.05,39,0,2,Gold,1663
15609319,France,145754.91,326686.86,37,0,2,Gold,1664
15691323,Germany,89025.88,263867.18,41,0,2,Gold,1664
15623369,France,105355.81,326681.37,38,1,2,Gold,1665
15786042,Germany,185932.18,263649.58,21,0,2,Gold,1665
15743193,France,117271.8,326212.49,31,1,2,Gold,1666
15727499,Germany,129118.5,263583.4,32,0,2,Gold,1666
15680167,France,47536.4,326165.06,90,0,2,Gold,1667
15596175,Germany,117411.6,263548.35,24,1,2,Gold,1667
15639590,France,141581.08,325410.19,28,0,2,Gold,1668
15628112,Germany,77846.9,263267.39,52,0,2,Gold,1668
15727915,France,83543.37,325396.69,40,0,2,Gold,1669
15769703,Germany,111257.59,262636.5,31,1,2,Gold,1669
15680587,France,131254.81,325319.87,42,0,2,Gold,1670
15795511,Germany,95252.72,261900.74,38,0,2,Gold,1670
15692931,France,114991.45,325212.15,44,0,2,Gold,1671
15569764,Germany,154007.21,261458.09,25,0,2,Gold,1671
15594827,France,124619.33,325203.49,29,0,2,Gold,1672
15642345,Germany,93059.34,261400.06,29,1,2,Gold,1672
15642785,France,117593.48,325105.16,45,0,2,Gold,1673
15771742,Germany,115442.19,261269.04,21,1,2,Gold,1673
15589420,France,101891.1,324579.77,39,0,2,Gold,1674
15669342,Germany,127862.93,259831.66,32,0,2,Gold,1674
15745527,France,93147.0,324325.05,49,0,2,Gold,1675
15732102,Germany,150905.03,259075.13,27,0,2,Gold,1675
15798310,France,165692.91,323984.38,30,0,2,Gold,1676
15654577,Germany,92877.33,256751.73,37,1,2,Gold,1676
15589230,France,126473.33,323650.73,36,0,2,Gold,1677
15604314,Germany,97331.19,255775.59,17,0,2,Gold,1677
15707078,France,180530.51,323332.82,18,0,2,Gold,1678
15780835,Germany,131908.35,255728.86,31,0,2,Gold,1678
15673539,France,118097.87,323208.07,32,0,2,Gold,1679
15614168,Germany,146710.76,255717.6,16,1,2,Gold,1679
15769959,France,88381.21,322989.65,45,1,2,Gold,1680
15776939,Germany,102290.56,255384.69,33,0,2,Gold,1680
15735263,France,51522.75,322927.37,88,0,2,Gold,1681
15687492,Germany,96709.07,254921.93,30,0,2,Gold,1681
15713673,France,137853.0,322912.77,28,0,2,Gold,1682
15785815,Germany,142631.54,253894.6,23,0,2,Gold,1682
15598157,France,106328.08,322662.3,44,0,2,Gold,1683
15811958,Germany,112755.34,253638.33,36,0,2,Gold,1683
15685320,France,139180.2,322078.55,32,0,2,Gold,1684
15768451,Germany,149131.03,253512.71,18,1,2,Gold,1684
15591360,France,84607.34,321748.3,55,0,2,Gold,1685
15751771,Germany,99092.45,253336.6,43,0,2,Gold,1685
15652169,France,133161.95,320958.83,38,0,2,Gold,1686
15801336,Germany,114737.26,252730.86,29,1,2,Gold,1686
15607993,France,79468.96,320836.79,50,0,2,Gold,1687
15700657,Germany,110086.69,252703.68,25,0,2,Gold,1687
15657830,France,87624.03,320782.38,56,0,2,Gold,1688
15767954,Germany,81623.67,252093.44,49,0,2,Gold,1688
15783501,France,168190.33,319792.79,22,0,2,Gold,1689
15791006,Germany,58003.41,251839.9,73,0,2,Gold,1689
15600975,France,150005.38,319790.69,28,1,2,Gold,1690
15583221,Germany,77356.92,251380.93,47,0,2,Gold,1690
15600821,France,108424.19,319737.24,41,0,2,Gold,1691
15792525,Germany,97361.66,250849.49,21,1,2,Gold,1691
15626948,France,86167.82,319708.0,54,0,2,Gold,1692
15793491,Germany,119545.48,250599.9,38,0,2,Gold,1692
15768359,France,120037.96,319037.93,42,0,2,Gold,1693
15706200,Germany,138014.4,249856.74,29,0,2,Gold,1693
15643865,France,92055.36,318315.43,46,1,2,Gold,1694
15640521,Germany,144962.74,249652.28,16,1,2,Gold,1694
15615254,France,43028.77,316849.98,92,0,2,Gold,1695
15570533,Germany,131033.76,249590.64,32,1,2,Gold,1695
15780846,France,126588.81,316648.71,33,0,2,Gold,1696
15622370,Germany,116416.94,249213.24,16,0,2,Gold,1696
15778515,France,95297.11,316553.98,48,0,2,Gold,1697
15602812,Germany,133776.86,248664.67,34,0,2,Gold,1697
15766458,France,198113.86,316317.49,16,0,2,Gold,1698
15757015,Germany,106640.5,248264.34,45,0,2,Gold,1698
15704770,France,124532.78,316224.99,25,0,2,Gold,1699
15631159,Germany,72252.64,247783.8,58,0,2,Gold,1699
15720508,France,119558.35,316189.87,43,0,2,Gold,1700
15766575,Germany,140745.33,247556.00999999998,11,1,2,Gold,1700
15721377,France,144751.81,316097.07,32,0,2,Gold,1701
15690164,Germany,83199.05,247536.01,43,0,2,Gold,1701
15637788,France,110203.77,315469.11,36,0,2,Gold,1702
15775335,Germany,81556.89,247201.12,36,0,2,Gold,1702
15753549,France,157848.53,314048.83,15,1,2,Gold,1703
15605425,Germany,127536.44,247180.28,22,0,2,Gold,1703
15576126,France,125785.23,312297.38,34,0,2,Gold,1704
15704681,Germany,99660.13,246996.24,42,0,2,Gold,1704
15815428,France,105057.33,310258.37,41,0,2,Gold,1705
15610930,Germany,139979.07,246751.72,18,0,2,Gold,1705
15759038,France,141806.46,309442.43,34,0,2,Gold,1706
15807245,Germany,200117.76,246232.54,18,0,2,Gold,1706
15790448,France,69617.36,308925.83,64,0,2,Gold,1707
15650538,Germany,168286.58,244976.47,29,1,2,Gold,1707
15666856,France,142767.39,308619.79,30,0,2,Gold,1708
15805463,Germany,105163.88,244336.83,39,0,2,Gold,1708
15622658,France,144258.52,307799.35,16,0,2,Gold,1709
15815490,Germany,164948.98,244276.28,20,1,2,Gold,1709
15756920,France,70655.48,307768.98,67,1,2,Gold,1710
15596992,Germany,156353.46,244059.75,33,1,2,Gold,1710
15720929,France,62094.71,306841.14,65,1,2,Gold,1711
15585928,Germany,68927.57,243730.56,41,0,2,Gold,1711
15786170,France,118342.26,306538.6,42,0,2,Gold,1712
15710315,Germany,135759.4,243641.82,24,1,2,Gold,1712
15768006,France,152303.8,305859.17,22,0,2,Gold,1713
15638610,Germany,117325.54,243258.62,34,1,2,Gold,1713
15644724,France,58662.92,305658.7,70,0,2,Gold,1714
15576216,Germany,108862.76,242374.75,30,1,2,Gold,1714
15764604,France,164769.02,304917.58,26,1,2,Gold,1715
15672754,Germany,152039.7,241627.0,25,1,2,Gold,1715
15603096,France,125789.69,304722.63,29,1,2,Gold,1716
15590966,Germany,97495.8,241358.0,39,0,2,Gold,1716
15795290,France,133616.39,304289.37,32,0,2,Gold,1717
15605534,Germany,95560.04,240903.22,36,1,2,Gold,1717
15566894,France,137817.52,303580.69,34,0,2,Gold,1718
15720559,Germany,110368.03,240891.1,28,1,2,Gold,1718
15636551,France,130181.47,303292.31,32,0,2,Gold,1719
15710978,Germany,88120.97,240622.59,32,0,2,Gold,1719
15755196,France,131394.56,302338.58,23,1,2,Gold,1720
15608246,Germany,103914.17,240574.15,38,1,2,Gold,1720
15790810,France,76319.64,302052.11,65,1,2,Gold,1721
15794142,Germany,114931.35,240450.88,27,1,2,Gold,1721
15596181,France,65942.26,300703.16,53,1,2,Gold,1722
15773639,Germany,98270.34,239803.36,40,0,2,Gold,1722
15601594,France,144237.91,300412.84,21,1,2,Gold,1723
15775905,Germany,130024.87,239757.44,23,1,2,Gold,1723
15767414,France,99886.42,300303.28,44,0,2,Gold,1724
15638329,Germany,111432.13,239460.01,33,0,2,Gold,1724
15721460,France,185648.56,300205.27,17,1,2,Gold,1725
15760641,Germany,106648.98,239085.18,25,0,2,Gold,1725
15631603,France,122889.88,300185.48,24,0,2,Gold,1726
15720968,Germany,130274.26,238810.33,25,0,2,Gold,1726
15627212,France,110414.48,300072.7,38,0,2,Gold,1727
15787597,Germany,108377.75,238601.35,24,0,2,Gold,1727
15711901,France,109162.82,300046.09,31,0,2,Gold,1728
15796505,Germany,149297.19,238409.95,16,0,2,Gold,1728
15612769,France,61581.97,299830.5,67,0,2,Gold,1729
15770995,Germany,131160.85,238349.83,12,0,2,Gold,1729
15609676,France,167924.95,299381.94,22,0,2,Gold,1730
15717290,Germany,112871.19,238344.61000000002,37,0,2,Gold,1730
